sample,subjectid,objectid,rating
2,20,56,0.29144385026738
2,31,56,0.157754010695187
2,37,56,0.328
2,41,56,0.31283422459893
2,50,56,0.117647058823529
2,53,56,0.363636363636364
2,55,56,0.491978609625668
2,1,49,0.31283422459893
2,3,49,0.598930481283422
2,4,49,0.660427807486631
2,15,49,0.443850267379679
2,21,49,0.171122994652406
2,32,49,0.168449197860963
2,38,49,0.205882352941176
2,40,49,0.189839572192513
2,44,49,0.227513227513228
2,49,49,0.254010695187166
2,53,49,0.406417112299465
2,54,49,0.189333333333333
2,55,49,0.60427807486631
2,1,42,0.566844919786096
2,18,42,0.700534759358289
2,22,42,0.605820105820106
2,25,42,0.443850267379679
2,26,42,0.5
2,40,42,0.582887700534759
2,51,42,0.629333333333333
2,1,38,0.574866310160428
2,3,38,0.582887700534759
2,10,38,0.572192513368984
2,14,38,0.363636363636364
2,16,38,0.596256684491979
2,20,38,0.770053475935829
2,23,38,1
2,26,38,0.700534759358289
2,41,38,0.457219251336898
2,45,38,0.558823529411765
2,48,38,0.788359788359788
2,49,38,0.783422459893048
2,1,36,0.585561497326203
2,2,36,0.863636363636364
2,6,36,0.612299465240642
2,13,36,0.732620320855615
2,45,36,0.72192513368984
2,49,36,0.914438502673797
2,50,36,0.796791443850267
2,51,36,0.624
2,55,36,0.831550802139037
2,1,circuit,0.729946524064171
2,2,circuit,0.695187165775401
2,3,circuit,0.606951871657754
2,4,circuit,0.863636363636364
2,5,circuit,0.877005347593583
2,6,circuit,1
2,7,circuit,0.957219251336898
2,8,circuit,0.72192513368984
2,9,circuit,0.868983957219251
2,10,circuit,0.954545454545455
2,11,circuit,0.850267379679144
2,12,circuit,1
2,13,circuit,0.978609625668449
2,14,circuit,1
2,15,circuit,0.906417112299465
2,16,circuit,0.866310160427808
2,17,circuit,1
2,18,circuit,1
2,19,circuit,0.775401069518717
2,20,circuit,0.927807486631016
2,21,circuit,0.74331550802139
2,22,circuit,0.82010582010582
2,23,circuit,1
2,24,circuit,1
2,25,circuit,0.679144385026738
2,26,circuit,0.828877005347594
2,27,circuit,0.844919786096257
2,28,circuit,0.802139037433155
2,29,circuit,0.954545454545455
2,30,circuit,0.839572192513369
2,31,circuit,0.759358288770054
2,32,circuit,0.818181818181818
2,33,circuit,1
2,34,circuit,0.949197860962567
2,35,circuit,0.871657754010695
2,36,circuit,0.406417112299465
2,37,circuit,1
2,38,circuit,0.67379679144385
2,39,circuit,1
2,40,circuit,0.79144385026738
2,41,circuit,1
2,42,circuit,0.863636363636364
2,43,circuit,0.981283422459893
2,44,circuit,0.854497354497355
2,45,circuit,0.754010695187166
2,46,circuit,0.901069518716578
2,47,circuit,1
2,48,circuit,0.714285714285714
2,49,circuit,0.906417112299465
2,50,circuit,0.855614973262032
2,51,circuit,0.986666666666667
2,52,circuit,0.981283422459893
2,53,circuit,0.684491978609626
2,54,circuit,1
2,55,circuit,0.839572192513369
2,56,circuit,0.841269841269841
2,57,circuit,1
2,58,circuit,0.994666666666667
2,59,circuit,1
2,60,circuit,0.970588235294118
2,1,22,0.0882352941176471
2,5,22,0.251336898395722
2,10,22,0.053475935828877
2,15,22,0.462566844919786
2,18,22,0.593582887700535
2,32,22,0.294117647058824
2,42,22,0.248663101604278
2,57,22,0.406417112299465
2,59,22,0.425133689839572
2,1,15,0.0614973262032086
2,2,15,0.155080213903743
2,12,15,0.0614973262032086
2,18,15,0
2,21,15,0.296791443850267
2,39,15,0.219251336898396
2,55,15,0.393048128342246
2,1,19,0.315508021390374
2,5,19,0.347593582887701
2,8,19,0.462566844919786
2,9,19,0
2,17,19,0.417112299465241
2,20,19,0.216577540106952
2,36,19,0.216577540106952
2,42,19,0.352941176470588
2,54,19,0.266666666666667
2,1,ball,0.0909090909090909
2,2,ball,0
2,3,ball,0.331550802139037
2,4,ball,0.0294117647058823
2,5,ball,0.0748663101604278
2,6,ball,0
2,7,ball,0.0401069518716577
2,8,ball,0.200534759358289
2,9,ball,0
2,10,ball,0.0267379679144385
2,11,ball,0
2,12,ball,0
2,13,ball,0.0989304812834225
2,14,ball,0.0160427807486631
2,15,ball,0.200534759358289
2,16,ball,0
2,17,ball,0
2,18,ball,0
2,19,ball,0.160427807486631
2,20,ball,0.0588235294117647
2,21,ball,0.128342245989305
2,22,ball,0
2,23,ball,0.0133689839572192
2,24,ball,0
2,25,ball,0.25668449197861
2,26,ball,0.0668449197860963
2,27,ball,0.310160427807487
2,28,ball,0.117647058823529
2,29,ball,0.0561497326203209
2,30,ball,0.0508021390374332
2,31,ball,0.0320855614973262
2,32,ball,0.224598930481283
2,33,ball,0.0106951871657754
2,34,ball,0.0160427807486631
2,35,ball,0.131016042780749
2,36,ball,0.0614973262032086
2,37,ball,0
2,38,ball,0.0962566844919786
2,39,ball,0.0962566844919786
2,40,ball,0.03475935828877
2,41,ball,0.0828877005347594
2,42,ball,0.0668449197860963
2,43,ball,0.0828877005347594
2,44,ball,0.0079365079365079309
2,45,ball,0.350267379679144
2,46,ball,0.224598930481283
2,47,ball,0.235294117647059
2,48,ball,0
2,49,ball,0.0802139037433155
2,50,ball,0.0909090909090909
2,51,ball,0.237333333333333
2,52,ball,0.179144385026738
2,53,ball,0
2,54,ball,0
2,55,ball,0.195187165775401
2,56,ball,0
2,57,ball,0.0855614973262032
2,58,ball,0.154666666666667
2,59,ball,0.398395721925134
2,60,ball,0.197860962566845
2,1,6,0.540106951871658
2,11,6,0.617647058823529
2,23,6,0.339572192513369
2,29,6,0.379679144385027
2,30,6,0.22192513368984
2,40,6,0.219251336898396
2,41,6,0.318181818181818
2,1,4,0.328877005347594
2,4,4,0.508021390374332
2,5,4,0.20855614973262
2,8,4,0.443850267379679
2,10,4,0.419786096256685
2,26,4,0.441176470588235
2,31,4,0
2,36,4,0.152406417112299
2,48,4,0.272486772486772
2,56,4,0.0291005291005291
2,58,4,0.330666666666667
2,2,52,0.772727272727273
2,9,52,0.794117647058823
2,12,52,0.780748663101604
2,18,52,1
2,23,52,0.593582887700535
2,29,52,0.697860962566845
2,49,52,0.871657754010695
2,50,52,0.655080213903743
2,57,52,0.620320855614973
2,60,52,0.473262032085562
2,2,40,0.0561497326203209
2,13,40,0.117647058823529
2,15,40,0.398395721925134
2,23,40,0.251336898395722
2,38,40,0.419786096256685
2,42,40,0.668449197860963
2,45,40,0.540106951871658
2,51,40,0.336
2,52,40,0.577540106951872
2,54,40,1
2,2,37,0.0561497326203209
2,19,37,0.572192513368984
2,20,37,0.403743315508021
2,36,37,0.141711229946524
2,43,37,0.631016042780749
2,46,37,0.232620320855615
2,2,31,0.286096256684492
2,3,31,0.614973262032086
2,8,31,0.692513368983957
2,9,31,0.6524064171123
2,10,31,0.852941176470588
2,11,31,0.75668449197861
2,24,31,0.75668449197861
2,39,31,0.601604278074866
2,42,31,0.692513368983957
2,44,31,0.5
2,46,31,0.379679144385027
2,2,17,0.286096256684492
2,13,17,0.189839572192513
2,15,17,0.481283422459893
2,16,17,0.22192513368984
2,17,17,0.727272727272727
2,19,17,0.379679144385027
2,48,17,0.402116402116402
2,55,17,0.43048128342246
2,57,17,0.425133689839572
2,58,17,0.0373333333333333
2,2,10,0.0053475935828877
2,3,10,0.617647058823529
2,7,10,0.270053475935829
2,26,10,0.417112299465241
2,34,10,0.232620320855615
2,47,10,0.6524064171123
2,54,10,0.674666666666667
2,58,10,0.293333333333333
2,2,13,0.13903743315508
2,7,13,0.13903743315508
2,20,13,0.379679144385027
2,24,13,0.072192513368984
2,27,13,0.451871657754011
2,34,13,0.224598930481283
2,35,13,0.323529411764706
2,37,13,0.594666666666667
2,38,13,0.307486631016043
2,41,13,0.379679144385027
2,42,13,0.537433155080214
2,43,13,0.131016042780749
2,53,13,0.128342245989305
2,54,13,0
2,56,13,0.116402116402116
2,59,13,0.296791443850267
2,3,57,0.558823529411765
2,18,57,0.0454545454545454
2,27,57,0.270053475935829
2,32,57,0.203208556149733
2,34,57,0.0561497326203209
2,45,57,0.283422459893048
2,52,57,0.307486631016043
2,53,57,0.5
2,56,57,0.378306878306878
2,59,57,0.336898395721925
2,3,48,0.566844919786096
2,4,48,0.927807486631016
2,13,48,0.197860962566845
2,19,48,0.852941176470588
2,21,48,0.0695187165775401
2,34,48,0.128342245989305
2,46,48,0.0802139037433155
2,53,48,0.315508021390374
2,3,30,0.609625668449198
2,6,30,0.131016042780749
2,9,30,0.558823529411765
2,27,30,0.5
2,30,30,0.620320855614973
2,32,30,0.0989304812834225
2,37,30,0.672
2,39,30,0.759358288770054
2,44,30,0.394179894179894
2,45,30,0.550802139037433
2,47,30,0.700534759358289
2,3,33,0.786096256684492
2,10,33,0.775401069518717
2,24,33,0.668449197860963
2,37,33,0.96
2,40,33,0.588235294117647
2,45,33,0.620320855614973
2,3,28,0.56951871657754
2,22,28,0.0899470899470899
2,28,28,0.152406417112299
2,34,28,0.254010695187166
2,39,28,0.131016042780749
2,43,28,0.0561497326203209
2,52,28,0.147058823529412
2,59,28,0.288770053475936
2,3,14,0.703208556149733
2,5,14,0.938502673796791
2,18,14,1
2,28,14,0.788770053475936
2,34,14,0.973262032085562
2,35,14,0.772727272727273
2,44,14,0.854497354497355
2,46,14,0.815508021390374
2,57,14,0.724598930481283
2,4,51,0.994652406417112
2,6,51,0.39572192513369
2,7,51,0.74331550802139
2,10,51,0.315508021390374
2,11,51,0.89572192513369
2,14,51,0.566844919786096
2,16,51,0.574866310160428
2,20,51,0.67379679144385
2,23,51,0.828877005347594
2,28,51,0.347593582887701
2,31,51,0.318181818181818
2,32,51,0.540106951871658
2,35,51,0.457219251336898
2,47,51,0.700534759358289
2,4,44,0.0508021390374332
2,9,44,0.25668449197861
2,12,44,0.0427807486631016
2,19,44,0.347593582887701
2,21,44,0.240641711229947
2,28,44,0.5
2,30,44,0.237967914438503
2,37,44,0.445333333333333
2,45,44,0.302139037433155
2,46,44,0.427807486631016
2,49,44,0.163101604278075
2,55,44,0.36096256684492
2,58,44,0.144
2,4,39,0.991978609625668
2,21,39,0.219251336898396
2,26,39,0.443850267379679
2,29,39,0.125668449197861
2,43,39,0.751336898395722
2,44,39,0.595238095238095
2,48,39,0.439153439153439
2,50,39,0.0427807486631016
2,54,39,0.232
2,60,39,0.147058823529412
2,4,20,0.0614973262032086
2,7,20,0.181818181818182
2,8,20,0.390374331550802
2,11,20,0.0561497326203209
2,12,20,0.0053475935828877
2,19,20,0.350267379679144
2,27,20,0.288770053475936
2,39,20,0.371657754010695
2,40,20,0.31283422459893
2,44,20,0
2,51,20,0.226666666666667
2,52,20,0.144385026737968
2,4,16,0.75668449197861
2,7,16,0.614973262032086
2,8,16,0.264705882352941
2,9,16,0.633689839572192
2,18,16,0.262032085561497
2,20,16,0.558823529411765
2,23,16,0.184491978609626
2,29,16,0.323529411764706
2,35,16,0.240641711229947
2,40,16,0.727272727272727
2,49,16,0.783422459893048
2,54,16,0.304
2,59,16,0.593582887700535
2,4,9,0.141711229946524
2,10,9,0.414438502673797
2,14,9,0.125668449197861
2,22,9,0.0899470899470899
2,24,9,0.131016042780749
2,28,9,0.524064171122995
2,33,9,0.323529411764706
2,35,9,0.216577540106952
2,36,9,0.152406417112299
2,40,9,0.56951871657754
2,4,2,0.286096256684492
2,8,2,0.25668449197861
2,28,2,0.179144385026738
2,30,2,0.181818181818182
2,45,2,0.294117647058824
2,52,2,0.56951871657754
2,60,2,0.176470588235294
2,5,53,1
2,8,53,0.56951871657754
2,10,53,0.267379679144385
2,13,53,0.788770053475936
2,14,53,0.270053475935829
2,20,53,0.409090909090909
2,21,53,0.631016042780749
2,23,53,0.5
2,25,53,0.593582887700535
2,29,53,0.684491978609626
2,30,53,0.764705882352941
2,33,53,0.681818181818182
2,34,53,0.713903743315508
2,35,53,0.609625668449198
2,38,53,0.371657754010695
2,50,53,0.844919786096257
2,5,35,0.631016042780749
2,6,35,1
2,8,35,0.703208556149733
2,12,35,0.598930481283422
2,39,35,0.842245989304813
2,42,35,0.89572192513369
2,46,35,0.660427807486631
2,56,35,0.989417989417989
2,57,35,0.737967914438503
2,58,35,0.786666666666667
2,60,35,0.799465240641711
2,5,29,0.24331550802139
2,7,29,0.144385026737968
2,43,29,0.00267379679144385
2,48,29,0.298941798941799
2,51,29,0.16
2,5,23,0.911764705882353
2,6,23,0.438502673796791
2,15,23,0.625668449197861
2,32,23,0.665775401069519
2,38,23,0.406417112299465
2,51,23,0.213333333333333
2,60,23,0.411764705882353
2,5,18,0.676470588235294
2,7,18,0.25668449197861
2,8,18,0.443850267379679
2,9,18,0.371657754010695
2,19,18,0.155080213903743
2,26,18,0.868983957219251
2,27,18,0.687165775401069
2,29,18,0.695187165775401
2,32,18,0.660427807486631
2,33,18,0.614973262032086
2,42,18,0.393048128342246
2,46,18,0.318181818181818
2,47,18,0.5
2,48,18,0.645502645502645
2,60,18,0.294117647058824
2,5,58,0.160427807486631
2,8,58,0.585561497326203
2,11,58,0.577540106951872
2,12,58,0.914438502673797
2,16,58,0.494652406417112
2,17,58,0.144385026737968
2,24,58,0.866310160427808
2,29,58,0.320855614973262
2,49,58,0.561497326203209
2,53,58,0.770053475935829
2,60,58,0.294117647058824
2,6,26,0.598930481283422
2,18,26,0.684491978609626
2,23,26,1
2,24,26,0.136363636363636
2,33,26,0.377005347593583
2,38,26,0.449197860962567
2,42,26,0.377005347593583
2,6,25,0.622994652406417
2,11,25,0.935828877005348
2,16,25,0.558823529411765
2,25,25,0.299465240641711
2,35,25,0.382352941176471
2,41,25,0.267379679144385
2,53,25,0.836898395721925
2,54,25,1
2,57,25,0.580213903743315
2,6,21,0.737967914438503
2,10,21,0.770053475935829
2,14,21,0.863636363636364
2,15,21,0.719251336898396
2,17,21,0.745989304812834
2,26,21,0.689839572192513
2,30,21,0.625668449197861
2,31,21,0.844919786096257
2,40,21,0.697860962566845
2,43,21,0.767379679144385
2,50,21,0.762032085561497
2,52,21,0.631016042780749
2,53,21,0.836898395721925
2,6,12,0.32620320855615
2,7,12,0.497326203208556
2,11,12,0.304812834224599
2,14,12,0
2,15,12,0.435828877005348
2,17,12,0.334224598930481
2,19,12,0.441176470588235
2,28,12,0.475935828877005
2,43,12,0.171122994652406
2,46,12,0.350267379679144
2,50,12,0.136363636363636
2,55,12,0.641711229946524
2,56,12,0.735449735449735
2,6,8,0.0614973262032086
2,24,8,0
2,44,8,0.597883597883598
2,47,8,0.700534759358289
2,52,8,0.363636363636364
2,60,8,0.200534759358289
2,7,54,0.31283422459893
2,9,54,0.0882352941176471
2,15,54,0.251336898395722
2,22,54,0.224867724867725
2,23,54,0.320855614973262
2,24,54,0.5
2,34,54,0.307486631016043
2,37,54,0.0986666666666667
2,39,54,0.390374331550802
2,7,3,0.259358288770053
2,12,3,0.0454545454545454
2,21,3,0.0133689839572192
2,27,3,0.131016042780749
2,31,3,0
2,51,3,0.154666666666667
2,58,3,0.322666666666667
2,9,45,0.842245989304813
2,12,45,0.125668449197861
2,15,45,0.556149732620321
2,19,45,0.772727272727273
2,23,45,0.759358288770054
2,25,45,0.411764705882353
2,31,45,0.211229946524064
2,35,45,0.67379679144385
2,36,45,0.176470588235294
2,38,45,0.537433155080214
2,47,45,0.703208556149733
2,55,45,0.70855614973262
2,9,41,0.307486631016043
2,13,41,0.443850267379679
2,14,41,0.5
2,17,41,0.79144385026738
2,30,41,0.703208556149733
2,31,41,0.344919786096257
2,42,41,0.79144385026738
2,45,41,0.39572192513369
2,57,41,0.558823529411765
2,59,41,0.655080213903743
2,60,41,0.371657754010695
2,10,50,0.106951871657754
2,13,50,0.625668449197861
2,14,50,0.147058823529412
2,16,50,0.387700534759358
2,25,50,0.302139037433155
2,30,50,0.737967914438503
2,41,50,0.700534759358289
2,52,50,0.120320855614973
2,60,50,0.679144385026738
2,11,5,0.625668449197861
2,14,5,0.125668449197861
2,15,5,0.347593582887701
2,16,5,0.320855614973262
2,18,5,0.224598930481283
2,19,5,0.5
2,21,5,0.213903743315508
2,25,5,0.425133689839572
2,26,5,0.572192513368984
2,27,5,0.550802139037433
2,28,5,0.5
2,31,5,0
2,44,5,0.153439153439153
2,52,5,0.189839572192513
2,54,5,0
2,59,5,0.419786096256685
2,11,59,0.120320855614973
2,13,59,0.179144385026738
2,27,59,0.419786096256685
2,28,59,0.179144385026738
2,31,59,0
2,36,59,0.0427807486631016
2,44,59,0.12962962962963
2,46,59,0.0775401069518717
2,48,59,0.26984126984127
2,49,59,0.216577540106952
2,57,59,0.288770053475936
2,58,59,0.0693333333333333
2,12,47,0.855614973262032
2,22,47,0.296296296296296
2,24,47,1
2,37,47,0.741333333333333
2,38,47,0.315508021390374
2,47,47,0.679144385026738
2,48,47,0.55026455026455
2,12,7,0.735294117647059
2,13,7,0.601604278074866
2,27,7,0.46524064171123
2,33,7,0.56951871657754
2,39,7,0.641711229946524
2,41,7,0.574866310160428
2,43,7,0.374331550802139
2,46,7,0.636363636363636
2,57,7,0.622994652406417
2,58,7,0.298666666666667
2,13,34,0.417112299465241
2,20,34,0.147058823529412
2,26,34,0.299465240641711
2,29,34,0.125668449197861
2,32,34,0.10427807486631
2,38,34,0.29144385026738
2,45,34,0.106951871657754
2,56,34,0.439153439153439
2,14,60,0.382352941176471
2,17,60,0.582887700534759
2,18,60,0.141711229946524
2,19,60,0.371657754010695
2,29,60,0.294117647058824
2,32,60,0.438502673796791
2,34,60,0.668449197860963
2,37,60,0.234666666666667
2,39,60,0.433155080213904
2,42,60,0.780748663101604
2,48,60,0.64021164021164
2,55,60,0.74331550802139
2,56,60,0.661375661375661
2,58,60,0.221333333333333
2,59,60,0.248663101604278
2,16,43,0.558823529411765
2,41,43,0.703208556149733
2,50,43,0.855614973262032
2,51,43,0.653333333333333
2,59,43,0.802139037433155
2,16,24,0.0267379679144385
2,22,24,0.235449735449735
2,25,24,0.459893048128342
2,28,24,0.558823529411765
2,33,24,0.612299465240642
2,36,24,0.216577540106952
2,37,24,0.442666666666667
2,41,24,0.259358288770053
2,43,24,0.6524064171123
2,44,24,0.354497354497354
2,47,24,0.323529411764706
2,48,24,0.555555555555556
2,52,24,0.168449197860963
2,56,24,0.0899470899470899
2,16,11,0.411764705882353
2,21,11,0.443850267379679
2,24,11,0
2,30,11,0.606951871657754
2,32,11,0.660427807486631
2,35,11,0.5
2,39,11,0.580213903743315
2,40,11,0.655080213903743
2,53,11,1
2,54,11,0.784
2,17,46,0.363636363636364
2,22,46,0.105820105820106
2,33,46,0.147058823529412
2,35,46,0.310160427807487
2,36,46,0.0989304812834225
2,40,46,0.374331550802139
2,47,46,0.181818181818182
2,50,46,0.0668449197860963
2,51,46,0.472
2,53,46,0.631016042780749
2,56,46,0.373015873015873
2,58,46,0.106666666666667
2,17,32,0.82620320855615
2,25,32,0.542780748663102
2,31,32,0.6524064171123
2,33,32,0.679144385026738
2,34,32,0.700534759358289
2,36,32,0.275401069518717
2,47,32,0.82620320855615
2,49,32,1
2,50,32,0.647058823529412
2,20,27,0.748663101604278
2,22,27,0.767195767195767
2,25,27,0.540106951871658
2,27,27,0.748663101604278
2,29,27,0.8475935828877
2,30,27,0.866310160427808
2,33,27,0.441176470588235
2,36,27,0.558823529411765
2,38,27,0.403743315508021
2,41,27,0.906417112299465
2,51,27,0.816
2,57,27,0.668449197860963
2,21,55,0.0909090909090909
2,22,55,0
2,25,55,0.454545454545455
2,49,55,0.441176470588235
2,55,55,0.622994652406417
2,56,55,0.00529100529100529
2,22,1,0.169312169312169
2,26,1,0.542780748663102
2,33,1,0.820855614973262
2,37,1,0.634666666666667
2,43,1,0.259358288770053
2,59,1,0.441176470588235
